label,text
ham,Sanat Bursu bursu başvuruları 3/18/2024 tarihinde başlayacaktır.
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
ham,4/24/2024 tarihli Bölüm Kurulu toplantısı A Blok yapılacaktır.
ham,11/15/2024 tarihli Ödev Sunumu sınavı Merkez Kampüs yapılacaktır.
ham,BAUN Bilgisayar Mühendisliği semineri 3/25/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
ham,06/07/2024 tarihli Vize sınavı A Blok yapılacaktır.
ham,"Değerli öğrenciler, Algoritma dersi ödevini teslim aldım, teşekkürler."
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,04/08/2024 tarihli Öğrenci Temsilciliği toplantısı Kongre Merkezi yapılacaktır.
ham,"Değerli öğrencilerimiz, A Blok workshop ertelenmiştir."
ham,Öğrenci kulübü workshop etkinliği 03/07/2024 tarihinde Merkez Kampüs gerçekleşecektir.
spam,"Tebrikler! Hediye Çeki kazandınız, hemen tıklayın!"
ham,Mühendislik Fakültesi 08/05/2024 tarihli ders programı güncellenmiştir.
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
spam,ÖNEMLİ: E-posta hesabınız güncelleme gerekiyor!
ham,10/26/2024 tarihli Final sınavı C Blok yapılacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %30 indirim!
ham,Eğitim Fakültesi 7/20/2024 tarihli ders programı güncellenmiştir.
ham,BAUN Elektrik-Elektronik semineri 5/21/2024 tarihinde Merkez Kampüs gerçekleşecektir.
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
ham,Mühendislik Fakültesi 12/20/2024 tarihli ders programı güncellenmiştir.
ham,"Sayın Değerli öğrenciler, 8/14/2024 tarihli teknik gezi hakkında bilgilendirme."
ham,"Sayın öğrencilerimiz, Programlama dersi ödevini teslim aldım, teşekkürler."
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %80 indirim!
spam,Günde 6000 TL kazanç! Öğrenciler için part-time iş!
ham,"Değerli öğrencilerimiz, A Blok mezuniyet töreni ertelenmiştir."
spam,BAUN öğrencilerine özel %10 indirim fırsatı!
ham,"Sayın Değerli öğrenciler, 09/03/2024 tarihli seminer hakkında bilgilendirme."
spam,ACIL! Öğrenci Belgesi için son 24 saat!
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %90 indirim!
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
ham,Başarı Bursu bursu başvuruları 10/6/2024 tarihinde başlayacaktır.
ham,06/03/2024 tarihli Quiz sınavı B Blok yapılacaktır.
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
ham,8/28/2024 tarihli Yönetim Kurulu toplantısı A Blok yapılacaktır.
ham,"Değerli öğrencilerimiz, A Blok seminer ertelenmiştir."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,"Sayın Öğrencilerimiz, 02/01/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
ham,12/18/2024 tarihli Final sınavı C Blok yapılacaktır.
ham,"Değerli öğrencilerimiz, Çağış Kampüsü workshop ertelenmiştir."
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %70 indirim!
ham,Mimarlık Fakültesi 6/12/2024 tarihli ders programı güncellenmiştir.
spam,ÖNEMLİ: Kütüphane hesabınız aktivasyon gerekiyor!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %60 indirim!
ham,"Sayın öğrencilerimiz, Fizik dersi ödevini teslim aldım, teşekkürler."
spam,ÖNEMLİ: OBS hesabınız doğrulama gerekiyor!
spam,DİKKAT! 4000 TL ödülünüzü almak için tıklayın!
ham,"Sayın Sayın öğrencilerimiz, 01/04/2024 tarihli workshop hakkında bilgilendirme."
ham,Mühendislik Fakültesi 09/06/2024 tarihli ders programı güncellenmiştir.
ham,Mimarlık Fakültesi 12/7/2024 tarihli ders programı güncellenmiştir.
spam,DİKKAT! 3000 TL ödülünüzü almak için tıklayın!
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
ham,BAUN İşletme semineri 02/08/2024 tarihinde C Blok gerçekleşecektir.
ham,"Sayın öğrencilerimiz, Programlama dersi ödevini teslim aldım, teşekkürler."
spam,ÖNEMLİ: E-posta hesabınız aktivasyon gerekiyor!
ham,"Öğrencilerimiz, Fizik dersi ödevini teslim aldım, teşekkürler."
ham,Öğrenci kulübü konferans etkinliği 11/18/2024 tarihinde Merkez Kampüs gerçekleşecektir.
ham,Öğrenci kulübü mezuniyet töreni etkinliği 07/01/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
spam,Günde 1000 TL kazanç! Öğrenciler için part-time iş!
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
ham,"Değerli öğrencilerimiz, Çağış Kampüsü workshop ertelenmiştir."
ham,Mühendislik bölümü seminer tarihi 2/19/2024 olarak güncellenmiştir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,"Sevgili öğrenciler, Algoritma dersi ödevini teslim aldım, teşekkürler."
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,BAUN Elektrik-Elektronik semineri 8/15/2024 tarihinde Kongre Merkezi gerçekleşecektir.
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
ham,"Değerli öğrenciler, Programlama dersi ödevini teslim aldım, teşekkürler."
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
spam,DİKKAT! 7000 TL ödülünüzü almak için tıklayın!
spam,Günde 2000 TL kazanç! Öğrenciler için part-time iş!
spam,DİKKAT! 1000 TL ödülünüzü almak için tıklayın!
ham,08/04/2024 tarihli Senato toplantısı Merkez Kampüs yapılacaktır.
ham,"Sayın Sevgili öğrenciler, 11/25/2024 tarihli workshop hakkında bilgilendirme."
spam,BAUN öğrencilerine özel Tablet kampanyası! %90 indirim!
spam,ACIL! Diploma için son 48 saat!
ham,Sanat Bursu bursu başvuruları 06/05/2024 tarihinde başlayacaktır.
spam,ACIL! Transkript için son 72 saat!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %90 indirim!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,"Sayın Öğrencilerimiz, 5/13/2024 tarihli konferans hakkında bilgilendirme."
ham,Öğrenci kulübü oryantasyon etkinliği 12/4/2024 tarihinde A Blok gerçekleşecektir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,BAUN öğrencilerine özel %60 indirim fırsatı!
spam,BAUN öğrencilerine özel %60 indirim fırsatı!
ham,Sanat Bursu bursu başvuruları 09/03/2024 tarihinde başlayacaktır.
ham,"Değerli öğrencilerimiz, Merkez Kampüs workshop ertelenmiştir."
ham,Öğrenci kulübü seminer etkinliği 7/17/2024 tarihinde A Blok gerçekleşecektir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,Mühendislik Fakültesi 3/23/2024 tarihli ders programı güncellenmiştir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,İhtiyaç Bursu bursu başvuruları 12/1/2024 tarihinde başlayacaktır.
ham,BAUN Matematik semineri 12/6/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
spam,ÖNEMLİ: Kütüphane hesabınız aktivasyon gerekiyor!
spam,ACIL! Burs Belgesi için son 72 saat!
ham,"Değerli öğrencilerimiz, B Blok seminer ertelenmiştir."
spam,DİKKAT! 9000 TL ödülünüzü almak için tıklayın!
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
spam,ÖNEMLİ: OBS hesabınız doğrulama gerekiyor!
ham,Sanat Bursu bursu başvuruları 2/24/2024 tarihinde başlayacaktır.
ham,Fen-Edebiyat bölümü konferans tarihi 07/08/2024 olarak güncellenmiştir.
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
ham,Spor Bursu bursu başvuruları 6/22/2024 tarihinde başlayacaktır.
ham,"Değerli öğrencilerimiz, C Blok workshop ertelenmiştir."
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
ham,Öğrenci kulübü seminer etkinliği 12/5/2024 tarihinde Merkez Kampüs gerçekleşecektir.
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
ham,TÜBİTAK Bursu bursu başvuruları 8/21/2024 tarihinde başlayacaktır.
spam,BAUN öğrencilerine özel Telefon kampanyası! %40 indirim!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %50 indirim!
ham,11/5/2024 tarihli Yönetim Kurulu toplantısı Merkez Kampüs yapılacaktır.
spam,ACIL! Öğrenci Belgesi için son 24 saat!
ham,BAUN İşletme semineri 9/28/2024 tarihinde B Blok gerçekleşecektir.
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
ham,"Sayın Öğrencilerimiz, 11/8/2024 tarihli seminer hakkında bilgilendirme."
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,Günde 3000 TL kazanç! Öğrenciler için part-time iş!
ham,Başarı Bursu bursu başvuruları 05/03/2024 tarihinde başlayacaktır.
ham,Mühendislik bölümü teknik gezi tarihi 2/24/2024 olarak güncellenmiştir.
ham,"Sevgili öğrenciler, Kimya dersi ödevini teslim aldım, teşekkürler."
spam,DİKKAT! 5000 TL ödülünüzü almak için tıklayın!
ham,Spor Bursu bursu başvuruları 11/13/2024 tarihinde başlayacaktır.
ham,"Değerli öğrencilerimiz, A Blok konferans ertelenmiştir."
spam,BAUN öğrencilerine özel Tablet kampanyası! %30 indirim!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,ÖNEMLİ: E-posta hesabınız aktivasyon gerekiyor!
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
spam,ACIL! Burs Belgesi için son 48 saat!
ham,11/7/2024 tarihli Bölüm Kurulu toplantısı Merkez Kampüs yapılacaktır.
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
spam,BAUN öğrencilerine özel %30 indirim fırsatı!
ham,Tıp Fakültesi 4/24/2024 tarihli ders programı güncellenmiştir.
ham,Öğrenci kulübü workshop etkinliği 8/15/2024 tarihinde Kongre Merkezi gerçekleşecektir.
ham,BAUN Makine Mühendisliği semineri 2/20/2024 tarihinde Merkez Kampüs gerçekleşecektir.
spam,DİKKAT! 3000 TL ödülünüzü almak için tıklayın!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
ham,"Sayın Değerli öğrenciler, 01/04/2024 tarihli seminer hakkında bilgilendirme."
spam,Günde 6000 TL kazanç! Öğrenciler için part-time iş!
spam,Günde 5000 TL kazanç! Öğrenciler için part-time iş!
ham,TÜBİTAK Bursu bursu başvuruları 07/06/2024 tarihinde başlayacaktır.
ham,8/25/2024 tarihli Vize sınavı Çağış Kampüsü yapılacaktır.
ham,"Sevgili öğrenciler, Veri Yapıları dersi ödevini teslim aldım, teşekkürler."
ham,Tıp Fakültesi 2/26/2024 tarihli ders programı güncellenmiştir.
ham,Mimarlık bölümü seminer tarihi 12/8/2024 olarak güncellenmiştir.
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
spam,Günde 2000 TL kazanç! Öğrenciler için part-time iş!
spam,ÖNEMLİ: Kütüphane hesabınız yenileme gerekiyor!
ham,Öğrenci kulübü konferans etkinliği 2/18/2024 tarihinde B Blok gerçekleşecektir.
spam,"Tebrikler! Hediye Çeki kazandınız, hemen tıklayın!"
ham,06/04/2024 tarihli Fakülte Kurulu toplantısı B Blok yapılacaktır.
spam,BAUN öğrencilerine özel %20 indirim fırsatı!
spam,ACIL! Transkript için son 24 saat!
ham,BAUN Makine Mühendisliği semineri 11/18/2024 tarihinde Kongre Merkezi gerçekleşecektir.
spam,BAUN öğrencilerine özel %10 indirim fırsatı!
spam,BAUN öğrencilerine özel %70 indirim fırsatı!
ham,"Sevgili öğrenciler, Matematik dersi ödevini teslim aldım, teşekkürler."
ham,06/02/2024 tarihli Final sınavı A Blok yapılacaktır.
spam,DİKKAT! 9000 TL ödülünüzü almak için tıklayın!
ham,4/17/2024 tarihli Vize sınavı C Blok yapılacaktır.
ham,Öğrenci kulübü seminer etkinliği 7/20/2024 tarihinde Merkez Kampüs gerçekleşecektir.
ham,Tıp bölümü oryantasyon tarihi 12/5/2024 olarak güncellenmiştir.
spam,ÖNEMLİ: Öğrenci hesabınız doğrulama gerekiyor!
spam,DİKKAT! 5000 TL ödülünüzü almak için tıklayın!
ham,Mühendislik Fakültesi 9/18/2024 tarihli ders programı güncellenmiştir.
spam,BAUN öğrencilerine özel Tablet kampanyası! %30 indirim!
ham,7/21/2024 tarihli Fakülte Kurulu toplantısı A Blok yapılacaktır.
ham,Sanat Bursu bursu başvuruları 06/08/2024 tarihinde başlayacaktır.
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
spam,DİKKAT! 5000 TL ödülünüzü almak için tıklayın!
spam,ÖNEMLİ: Öğrenci hesabınız doğrulama gerekiyor!
ham,"Sayın Öğrencilerimiz, 1/10/2024 tarihli oryantasyon hakkında bilgilendirme."
spam,BAUN öğrencilerine özel %90 indirim fırsatı!
spam,BAUN öğrencilerine özel %70 indirim fırsatı!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
ham,"Sayın Değerli öğrenciler, 2/24/2024 tarihli workshop hakkında bilgilendirme."
ham,4/21/2024 tarihli Senato toplantısı A Blok yapılacaktır.
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
ham,Sanat Bursu bursu başvuruları 11/12/2024 tarihinde başlayacaktır.
ham,1/18/2024 tarihli Bölüm Kurulu toplantısı C Blok yapılacaktır.
ham,"Değerli öğrencilerimiz, Merkez Kampüs konferans ertelenmiştir."
ham,"Değerli öğrencilerimiz, C Blok oryantasyon ertelenmiştir."
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,BAUN öğrencilerine özel Tablet kampanyası! %20 indirim!
ham,Eğitim bölümü oryantasyon tarihi 08/09/2024 olarak güncellenmiştir.
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
ham,İİBF bölümü seminer tarihi 11/27/2024 olarak güncellenmiştir.
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %60 indirim!
spam,BAUN öğrencilerine özel %60 indirim fırsatı!
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %40 indirim!
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
ham,"Sayın Sayın öğrencilerimiz, 10/15/2024 tarihli seminer hakkında bilgilendirme."
spam,BAUN öğrencilerine özel %60 indirim fırsatı!
spam,Günde 3000 TL kazanç! Öğrenciler için part-time iş!
ham,10/12/2024 tarihli Vize sınavı Çağış Kampüsü yapılacaktır.
ham,06/05/2024 tarihli Bölüm Kurulu toplantısı C Blok yapılacaktır.
ham,BAUN Elektrik-Elektronik semineri 6/22/2024 tarihinde Kongre Merkezi gerçekleşecektir.
ham,"Değerli öğrencilerimiz, C Blok workshop ertelenmiştir."
ham,Mimarlık bölümü konferans tarihi 5/14/2024 olarak güncellenmiştir.
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,BAUN öğrencilerine özel Telefon kampanyası! %70 indirim!
spam,BAUN öğrencilerine özel %50 indirim fırsatı!
spam,BAUN öğrencilerine özel %70 indirim fırsatı!
spam,BAUN öğrencilerine özel %20 indirim fırsatı!
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
spam,ACIL! Burs Belgesi için son 24 saat!
ham,"Değerli öğrencilerimiz, A Blok seminer ertelenmiştir."
ham,BAUN Elektrik-Elektronik semineri 9/16/2024 tarihinde B Blok gerçekleşecektir.
ham,Öğrenci kulübü mezuniyet töreni etkinliği 8/22/2024 tarihinde A Blok gerçekleşecektir.
spam,Günde 1000 TL kazanç! Öğrenciler için part-time iş!
ham,Tıp bölümü oryantasyon tarihi 9/24/2024 olarak güncellenmiştir.
ham,Öğrenci kulübü teknik gezi etkinliği 05/08/2024 tarihinde Kongre Merkezi gerçekleşecektir.
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
ham,01/03/2024 tarihli Ödev Sunumu sınavı A Blok yapılacaktır.
ham,BAUN Matematik semineri 09/04/2024 tarihinde A Blok gerçekleşecektir.
ham,"Sayın Sevgili öğrenciler, 12/20/2024 tarihli oryantasyon hakkında bilgilendirme."
ham,"Değerli öğrencilerimiz, Kongre Merkezi oryantasyon ertelenmiştir."
ham,TÜBİTAK Bursu bursu başvuruları 4/16/2024 tarihinde başlayacaktır.
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
spam,BAUN öğrencilerine özel %70 indirim fırsatı!
ham,Öğrenci kulübü oryantasyon etkinliği 1/26/2024 tarihinde A Blok gerçekleşecektir.
spam,DİKKAT! 1000 TL ödülünüzü almak için tıklayın!
ham,"Değerli öğrencilerimiz, Kongre Merkezi teknik gezi ertelenmiştir."
spam,BAUN öğrencilerine özel %90 indirim fırsatı!
ham,09/09/2024 tarihli Senato toplantısı C Blok yapılacaktır.
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,12/19/2024 tarihli Bütünleme sınavı A Blok yapılacaktır.
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
spam,ACIL! Öğrenci Belgesi için son 72 saat!
spam,BAUN öğrencilerine özel Telefon kampanyası! %80 indirim!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,"Sayın Sevgili öğrenciler, 10/17/2024 tarihli workshop hakkında bilgilendirme."
ham,"Değerli öğrencilerimiz, A Blok mezuniyet töreni ertelenmiştir."
spam,BAUN öğrencilerine özel %40 indirim fırsatı!
ham,09/09/2024 tarihli Final sınavı Kongre Merkezi yapılacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,ACIL! Burs Belgesi için son 72 saat!
ham,"Değerli öğrencilerimiz, Merkez Kampüs workshop ertelenmiştir."
ham,03/01/2024 tarihli Quiz sınavı A Blok yapılacaktır.
ham,1/15/2024 tarihli Bölüm Kurulu toplantısı Çağış Kampüsü yapılacaktır.
ham,"Değerli öğrencilerimiz, A Blok seminer ertelenmiştir."
ham,Eğitim Fakültesi 6/21/2024 tarihli ders programı güncellenmiştir.
ham,Eğitim Fakültesi 11/27/2024 tarihli ders programı güncellenmiştir.
ham,"Sayın Öğrencilerimiz, 12/21/2024 tarihli seminer hakkında bilgilendirme."
ham,"Sayın Sevgili öğrenciler, 4/20/2024 tarihli seminer hakkında bilgilendirme."
ham,Öğrenci kulübü mezuniyet töreni etkinliği 10/16/2024 tarihinde C Blok gerçekleşecektir.
ham,"Sayın öğrencilerimiz, Fizik dersi ödevini teslim aldım, teşekkürler."
spam,BAUN öğrencilerine özel Telefon kampanyası! %10 indirim!
ham,"Değerli öğrencilerimiz, B Blok workshop ertelenmiştir."
spam,BAUN öğrencilerine özel %70 indirim fırsatı!
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
ham,"Sayın Değerli öğrenciler, 03/05/2024 tarihli seminer hakkında bilgilendirme."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,BAUN Matematik semineri 11/4/2024 tarihinde A Blok gerçekleşecektir.
spam,ÖNEMLİ: Öğrenci hesabınız güncelleme gerekiyor!
ham,İhtiyaç Bursu bursu başvuruları 6/14/2024 tarihinde başlayacaktır.
spam,BAUN öğrencilerine özel Tablet kampanyası! %30 indirim!
ham,3/22/2024 tarihli Yönetim Kurulu toplantısı A Blok yapılacaktır.
ham,"Değerli öğrencilerimiz, Çağış Kampüsü oryantasyon ertelenmiştir."
ham,3/19/2024 tarihli Öğrenci Temsilciliği toplantısı Çağış Kampüsü yapılacaktır.
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
ham,TÜBİTAK Bursu bursu başvuruları 12/3/2024 tarihinde başlayacaktır.
ham,İİBF Fakültesi 7/25/2024 tarihli ders programı güncellenmiştir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,İhtiyaç Bursu bursu başvuruları 09/08/2024 tarihinde başlayacaktır.
ham,"Değerli öğrencilerimiz, C Blok workshop ertelenmiştir."
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
ham,Spor Bursu bursu başvuruları 09/02/2024 tarihinde başlayacaktır.
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
ham,TÜBİTAK Bursu bursu başvuruları 6/15/2024 tarihinde başlayacaktır.
ham,Öğrenci kulübü seminer etkinliği 10/11/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
